TypeHouse;Address;Floors;Area;Frontage;Bedrooms;Bathrooms;YearBuilt;Legal_Status;Road_Type;Price;Gia_trung_binh
Nha cap 4;Lê Duẩn, Hải Dương, Hải Dương;2;30;5;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.8;100
Nha cap 4;Lê Duẩn, Hải Dương, Hải Dương;1;20;3;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.6;100
Apartment;Nguyễn Tất Thành, Vĩnh Yên, Vĩnh Phúc;0;62;14;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.0;100
Apartment;Nguyễn Tất Thành, Vĩnh Yên, Vĩnh Phúc;0;52;12;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.7;100
Apartment;Nguyễn Tất Thành, Vĩnh Yên, Vĩnh Phúc;0;42;10;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.4;100
Townhouse;Nguyễn Tất Thành, Vĩnh Yên, Vĩnh Phúc;4;60;14;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;3.0;100
Townhouse;Nguyễn Tất Thành, Vĩnh Yên, Vĩnh Phúc;3;45;11;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.6;100
Townhouse;Nguyễn Tất Thành, Vĩnh Yên, Vĩnh Phúc;2;30;8;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;2.2;100
Apartment;Đại lộ Bình Dương, Thủ Dầu Một, Bình Dương;0;78;18;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.38;85
Apartment;Đại lộ Bình Dương, Thủ Dầu Một, Bình Dương;0;68;16;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.04;85
Apartment;Đại lộ Bình Dương, Thủ Dầu Một, Bình Dương;0;60;14;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.7;85
Apartment;Phạm Văn Đồng, Biên Hòa, Đồng Nai;0;76;18;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.72;85
Apartment;Phạm Văn Đồng, Biên Hòa, Đồng Nai;0;66;16;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.38;85
Apartment;Phạm Văn Đồng, Biên Hòa, Đồng Nai;0;58;14;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;2.04;85
Apartment;Nguyễn Tất Thành, Vũng Tàu, BR-VT;0;80;19;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.98;85
Apartment;Nguyễn Tất Thành, Vũng Tàu, BR-VT;0;70;17;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.55;85
Apartment;Nguyễn Tất Thành, Vũng Tàu, BR-VT;0;62;15;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;2.12;85
Apartment;Trần Hưng Đạo, Huế, Thừa Thiên Huế;0;72;17;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.1;75
Apartment;Trần Hưng Đạo, Huế, Thừa Thiên Huế;0;62;15;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.8;75
Apartment;Trần Hưng Đạo, Huế, Thừa Thiên Huế;0;55;13;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.5;75
Apartment;Nguyễn Huệ, Nha Trang, Khánh Hòa;0;74;17;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.72;85
Apartment;Nguyễn Huệ, Nha Trang, Khánh Hòa;0;64;15;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.38;85
Apartment;Nguyễn Huệ, Nha Trang, Khánh Hòa;0;56;13;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;2.04;85
Apartment;Trần Phú, Đà Lạt, Lâm Đồng;0;76;18;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.1;75
Apartment;Trần Phú, Đà Lạt, Lâm Đồng;0;66;16;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.8;75
Apartment;Trần Phú, Đà Lạt, Lâm Đồng;0;58;14;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.5;75
Apartment;Lê Lợi, Buôn Ma Thuột, Đắk Lắk;0;70;16;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.49;62
Apartment;Lê Lợi, Buôn Ma Thuột, Đắk Lắk;0;60;14;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.24;62
Apartment;Lê Lợi, Buôn Ma Thuột, Đắk Lắk;0;52;12;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.12;62
Apartment;Nguyễn Tất Thành, Pleiku, Gia Lai;0;68;16;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.28;58
Apartment;Nguyễn Tất Thành, Pleiku, Gia Lai;0;58;14;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.04;58
Apartment;Nguyễn Tất Thành, Pleiku, Gia Lai;0;50;12;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.93;58
Apartment;Trần Hưng Đạo, Kon Tum, Kon Tum;0;66;15;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.04;52
Apartment;Trần Hưng Đạo, Kon Tum, Kon Tum;0;56;13;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;0.83;52
Apartment;Trần Hưng Đạo, Kon Tum, Kon Tum;0;48;11;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.73;52
Apartment;Lê Duẩn, Quy Nhơn, Bình Định;0;72;17;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.69;65
Apartment;Lê Duẩn, Quy Nhơn, Bình Định;0;62;15;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.43;65
Apartment;Lê Duẩn, Quy Nhơn, Bình Định;0;54;13;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.17;65
Apartment;Nguyễn Huệ, Tuy Hòa, Phú Yên;0;68;16;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.49;62
Apartment;Nguyễn Huệ, Tuy Hòa, Phú Yên;0;58;14;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.24;62
Apartment;Nguyễn Huệ, Tuy Hòa, Phú Yên;0;50;12;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.99;62
Apartment;Trần Phú, Phan Thiết, Bình Thuận;0;70;16;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.69;65
Apartment;Trần Phú, Phan Thiết, Bình Thuận;0;60;14;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.43;65
Apartment;Trần Phú, Phan Thiết, Bình Thuận;0;52;12;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.17;65
Apartment;Lê Lợi, Phan Rang, Ninh Thuận;0;66;15;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.28;58
Apartment;Lê Lợi, Phan Rang, Ninh Thuận;0;56;13;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.04;58
Apartment;Lê Lợi, Phan Rang, Ninh Thuận;0;48;11;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.87;58
Apartment;Nguyễn Tất Thành, Đồng Hới, Quảng Bình;0;64;15;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.16;58
Apartment;Nguyễn Tất Thành, Đồng Hới, Quảng Bình;0;54;13;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;0.93;58
Apartment;Nguyễn Tất Thành, Đồng Hới, Quảng Bình;0;46;11;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.81;58
Apartment;Trần Hưng Đạo, Đông Hà, Quảng Trị;0;62;14;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;0.94;52
Apartment;Trần Hưng Đạo, Đông Hà, Quảng Trị;0;52;12;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;0.78;52
Apartment;Trần Hưng Đạo, Đông Hà, Quảng Trị;0;44;10;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.62;52
Apartment;Lê Duẩn, Hội An, Quảng Nam;0;70;16;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.38;85
Apartment;Lê Duẩn, Hội An, Quảng Nam;0;60;14;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.04;85
Apartment;Lê Duẩn, Hội An, Quảng Nam;0;52;12;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.7;85
Apartment;Nguyễn Huệ, Tam Kỳ, Quảng Nam;0;66;15;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.43;65
Apartment;Nguyễn Huệ, Tam Kỳ, Quảng Nam;0;56;13;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.17;65
Apartment;Nguyễn Huệ, Tam Kỳ, Quảng Nam;0;48;11;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.98;65
Apartment;Trần Phú, Bắc Ninh, Bắc Ninh;0;68;16;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.66;95
Apartment;Trần Phú, Bắc Ninh, Bắc Ninh;0;58;14;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.28;95
Apartment;Trần Phú, Bắc Ninh, Bắc Ninh;0;50;12;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.9;95
Apartment;Lê Lợi, Hải Phòng, Hải Phòng;0;72;17;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.21;85
Apartment;Lê Lợi, Hải Phòng, Hải Phòng;0;62;15;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.87;85
Apartment;Lê Lợi, Hải Phòng, Hải Phòng;0;54;13;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.53;85
Apartment;Nguyễn Tất Thành, Hưng Yên, Hưng Yên;0;64;15;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.54;70
Apartment;Nguyễn Tất Thành, Hưng Yên, Hưng Yên;0;54;13;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.26;70
Apartment;Nguyễn Tất Thành, Hưng Yên, Hưng Yên;0;46;11;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.05;70
Apartment;Trần Hưng Đạo, Bắc Giang, Bắc Giang;0;60;14;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;0.63;35
Apartment;Trần Hưng Đạo, Bắc Giang, Bắc Giang;0;50;12;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;0.52;35
Apartment;Trần Hưng Đạo, Bắc Giang, Bắc Giang;0;42;10;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.42;35
Townhouse;Nguyễn Huệ, Q.1, TP.HCM;8;120;25;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;93.75;750
Townhouse;Nguyễn Huệ, Q.1, TP.HCM;6;100;22;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;88.5;750
Townhouse;Nguyễn Huệ, Q.1, TP.HCM;5;85;20;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;78.75;750
Townhouse;Lê Lợi, Q.1, TP.HCM;7;110;24;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;88.5;750
Townhouse;Lê Lợi, Q.1, TP.HCM;6;95;21;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;84.0;750
Townhouse;Đồng Khởi, Q.1, TP.HCM;5;80;18;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;73.5;750
Townhouse;Võ Văn Tần, Q.3, TP.HCM;7;105;23;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;70.2;650
Townhouse;Võ Văn Tần, Q.3, TP.HCM;6;90;20;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;66.3;650
Townhouse;Nguyễn Thị Minh Khai, Q.3, TP.HCM;5;75;17;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;57.2;650
Townhouse;Trần Hưng Đạo, Q.5, TP.HCM;6;100;22;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;50.96;520
Townhouse;Trần Hưng Đạo, Q.5, TP.HCM;5;85;19;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;47.84;520
Townhouse;Nguyễn Trãi, Q.5, TP.HCM;4;70;16;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;40.56;520
Townhouse;Nguyễn Hữu Thọ, Q.7, TP.HCM;6;95;21;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;40.8;480
Townhouse;Nguyễn Hữu Thọ, Q.7, TP.HCM;5;80;18;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;37.44;480
Townhouse;Nguyễn Hữu Thọ, Q.7, TP.HCM;4;65;15;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;31.2;480
Townhouse;Phạm Văn Đồng, Q.Thủ Đức, TP.HCM;7;100;22;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;34.44;420
Townhouse;Phạm Văn Đồng, Q.Thủ Đức, TP.HCM;6;85;19;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;31.5;420
Townhouse;Phạm Văn Đồng, Q.Thủ Đức, TP.HCM;5;70;16;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;26.04;420
Townhouse;Trần Duy Hưng, Cầu Giấy, Hà Nội;6;95;21;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;35.1;450
Townhouse;Trần Duy Hưng, Cầu Giấy, Hà Nội;5;80;18;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;32.4;450
Townhouse;Trần Duy Hưng, Cầu Giấy, Hà Nội;4;65;15;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;27.9;450
Townhouse;Phạm Văn Đồng, Ba Đình, Hà Nội;7;105;23;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;53.9;550
Townhouse;Phạm Văn Đồng, Ba Đình, Hà Nội;6;90;20;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;50.6;550
Townhouse;Phạm Văn Đồng, Ba Đình, Hà Nội;5;75;17;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;46.75;550
Townhouse;Đường Láng, Đống Đa, Hà Nội;6;90;20;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;42.24;480
Townhouse;Đường Láng, Đống Đa, Hà Nội;5;75;17;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;39.36;480
Townhouse;Đường Láng, Đống Đa, Hà Nội;4;60;14;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;36.0;480
Townhouse;Lạc Long Quân, Tây Hồ, Hà Nội;7;100;22;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;35.7;420
Townhouse;Lạc Long Quân, Tây Hồ, Hà Nội;6;85;19;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;32.76;420
Townhouse;Lạc Long Quân, Tây Hồ, Hà Nội;5;70;16;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;30.24;420
Townhouse;Nguyễn Văn Linh, Hải Châu, Đà Nẵng;6;90;20;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;8.57;126
Townhouse;Nguyễn Văn Linh, Hải Châu, Đà Nẵng;5;75;17;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;7.81;126
Townhouse;Nguyễn Văn Linh, Hải Châu, Đà Nẵng;4;60;14;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;6.93;126
Townhouse;Trần Phú, Thanh Khê, Đà Nẵng;5;80;18;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;5.89;95
Townhouse;Trần Phú, Thanh Khê, Đà Nẵng;4;65;15;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;5.51;95
Townhouse;Trần Phú, Thanh Khê, Đà Nẵng;3;50;12;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;4.94;95
Townhouse;Lê Hồng Phong, Ngô Quyền, Hải Phòng;5;85;19;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;4.35;75
Townhouse;Lê Hồng Phong, Ngô Quyền, Hải Phòng;4;70;16;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;3.9;75
Townhouse;Lê Hồng Phong, Ngô Quyền, Hải Phòng;3;55;13;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;3.6;75
Townhouse;Đại lộ Bình Dương, Thủ Dầu Một, Bình Dương;6;90;20;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;4.08;85
Townhouse;Đại lộ Bình Dương, Thủ Dầu Một, Bình Dương;5;75;17;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;3.57;85
Townhouse;Đại lộ Bình Dương, Thủ Dầu Một, Bình Dương;4;60;14;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;3.23;85
Townhouse;Phạm Văn Đồng, Biên Hòa, Đồng Nai;6;85;19;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;4.42;85
Townhouse;Phạm Văn Đồng, Biên Hòa, Đồng Nai;5;70;16;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;4.08;85
Townhouse;Phạm Văn Đồng, Biên Hòa, Đồng Nai;4;55;13;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;3.57;85
Townhouse;Nguyễn Tất Thành, Vũng Tàu, BR-VT;7;95;21;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;4.93;85
Townhouse;Nguyễn Tất Thành, Vũng Tàu, BR-VT;6;80;18;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;4.42;85
Townhouse;Nguyễn Tất Thành, Vũng Tàu, BR-VT;5;65;15;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;4.08;85
Townhouse;Trần Hưng Đạo, Huế, Thừa Thiên Huế;5;80;18;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;3.6;75
Townhouse;Trần Hưng Đạo, Huế, Thừa Thiên Huế;4;65;15;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;3.15;75
Townhouse;Trần Hưng Đạo, Huế, Thừa Thiên Huế;3;50;12;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;2.85;75
Townhouse;Nguyễn Huệ, Nha Trang, Khánh Hòa;6;85;19;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;4.42;85
Townhouse;Nguyễn Huệ, Nha Trang, Khánh Hòa;5;70;16;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;4.08;85
Townhouse;Nguyễn Huệ, Nha Trang, Khánh Hòa;4;55;13;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;3.57;85
Townhouse;Trần Phú, Đà Lạt, Lâm Đồng;6;90;20;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;3.6;75
Townhouse;Trần Phú, Đà Lạt, Lâm Đồng;5;75;17;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;3.15;75
Townhouse;Trần Phú, Đà Lạt, Lâm Đồng;4;60;14;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;2.85;75
Townhouse;Lê Lợi, Buôn Ma Thuột, Đắk Lắk;5;75;17;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.6;62
Townhouse;Lê Lợi, Buôn Ma Thuột, Đắk Lắk;4;60;14;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.36;62
Townhouse;Lê Lợi, Buôn Ma Thuột, Đắk Lắk;3;45;11;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.98;62
Townhouse;Nguyễn Tất Thành, Pleiku, Gia Lai;5;70;16;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.2;58
Townhouse;Nguyễn Tất Thành, Pleiku, Gia Lai;4;55;13;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.86;58
Townhouse;Nguyễn Tất Thành, Pleiku, Gia Lai;3;40;10;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.62;58
Townhouse;Trần Hưng Đạo, Kon Tum, Kon Tum;4;65;15;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.66;52
Townhouse;Trần Hưng Đạo, Kon Tum, Kon Tum;3;50;12;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.46;52
Townhouse;Trần Hưng Đạo, Kon Tum, Kon Tum;2;35;9;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.25;52
Townhouse;Lê Duẩn, Quy Nhơn, Bình Định;5;80;18;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.73;65
Townhouse;Lê Duẩn, Quy Nhơn, Bình Định;4;65;15;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.47;65
Townhouse;Lê Duẩn, Quy Nhơn, Bình Định;3;50;12;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;2.08;65
Townhouse;Nguyễn Huệ, Tuy Hòa, Phú Yên;5;70;16;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.36;62
Townhouse;Nguyễn Huệ, Tuy Hòa, Phú Yên;4;55;13;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.98;62
Townhouse;Nguyễn Huệ, Tuy Hòa, Phú Yên;3;40;10;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.74;62
Townhouse;Trần Phú, Phan Thiết, Bình Thuận;5;75;17;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.73;65
Townhouse;Trần Phú, Phan Thiết, Bình Thuận;4;60;14;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.47;65
Townhouse;Trần Phú, Phan Thiết, Bình Thuận;3;45;11;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;2.08;65
Townhouse;Lê Lợi, Phan Rang, Ninh Thuận;4;65;15;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.2;58
Townhouse;Lê Lợi, Phan Rang, Ninh Thuận;3;50;12;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.86;58
Townhouse;Lê Lợi, Phan Rang, Ninh Thuận;2;35;9;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.62;58
Townhouse;Nguyễn Tất Thành, Đồng Hới, Quảng Bình;4;60;14;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.86;58
Townhouse;Nguyễn Tất Thành, Đồng Hới, Quảng Bình;3;45;11;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.62;58
Townhouse;Nguyễn Tất Thành, Đồng Hới, Quảng Bình;2;30;8;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.39;58
Townhouse;Trần Hưng Đạo, Đông Hà, Quảng Trị;3;55;13;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.46;52
Townhouse;Trần Hưng Đạo, Đông Hà, Quảng Trị;2;40;10;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.25;52
Townhouse;Trần Hưng Đạo, Đông Hà, Quảng Trị;1;25;7;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.04;52
Townhouse;Lê Duẩn, Hội An, Quảng Nam;5;75;17;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;3.57;85
Townhouse;Lê Duẩn, Hội An, Quảng Nam;4;60;14;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;3.23;85
Townhouse;Lê Duẩn, Hội An, Quảng Nam;3;45;11;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;2.72;85
Townhouse;Nguyễn Huệ, Tam Kỳ, Quảng Nam;4;65;15;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.47;65
Townhouse;Nguyễn Huệ, Tam Kỳ, Quảng Nam;3;50;12;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.08;65
Townhouse;Nguyễn Huệ, Tam Kỳ, Quảng Nam;2;35;9;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.82;65
Townhouse;Trần Phú, Bắc Ninh, Bắc Ninh;5;75;17;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;3.99;95
Townhouse;Trần Phú, Bắc Ninh, Bắc Ninh;4;60;14;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;3.61;95
Townhouse;Trần Phú, Bắc Ninh, Bắc Ninh;3;45;11;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;3.04;95
Townhouse;Lê Lợi, Hải Phòng, Hải Phòng;5;80;18;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;3.57;85
Townhouse;Lê Lợi, Hải Phòng, Hải Phòng;4;65;15;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;3.23;85
Townhouse;Lê Lợi, Hải Phòng, Hải Phòng;3;50;12;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;2.72;85
Townhouse;Nguyễn Tất Thành, Hưng Yên, Hưng Yên;4;65;15;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.66;70
Townhouse;Nguyễn Tất Thành, Hưng Yên, Hưng Yên;3;50;12;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.24;70
